strategy,day,query_source_s1_id,query_candidate_id,query_index,query_strategy,context_rows,context_win_rate,primary_rows,secondary_rows,distinct_context_days,top_index_counts,top_strategy_counts,min_distance,median_distance,max_distance,latency_sec
recent_256,2026-07-01,9900,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9890,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9880,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9870,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9860,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-02,11055,BEAR_CALL_BNF_58700_59200_W500,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,11045,BEAR_CALL_BNF_58600_59200_W600,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,11035,BEAR_CALL_BNF_58700_59200_W500,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,11025,BEAR_PUT_NF_24000_24150_W150,NF,BEAR_PUT,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,11015,BEAR_PUT_NF_24000_24150_W150,NF,BEAR_PUT,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,11004,BEAR_PUT_NF_23950_24150_W200,NF,BEAR_PUT,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10989,BEAR_CALL_BNF_58700_59200_W500,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10981,BEAR_PUT_NF_24000_24100_W100,NF,BEAR_PUT,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10979,BEAR_PUT_NF_23950_24100_W150,NF,BEAR_PUT,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10973,BEAR_PUT_BNF_57700_58100_W400,BNF,BEAR_PUT,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10965,BEAR_PUT_NF_23900_24100_W200,NF,BEAR_PUT,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10955,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10945,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10935,BEAR_CALL_BNF_58600_59000_W400,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10925,BEAR_CALL_BNF_58700_59200_W500,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
recent_256,2026-07-02,10915,BEAR_CALL_BNF_58700_59200_W500,BNF,BEAR_CALL,256,0.45703125,25,231,1,"[[""BNF"", 256]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 126]]",,,,12.507451348999894
